code,file_path,category,severity,cwe,confidence,language,project,is_vulnerable,context,code_length,has_exec,has_sql,has_memcpy,has_password,has_verify_false,is_test_file,is_config_file,context_length,context_has_bounds_check,severity_encoded,lang_C/C++,lang_Go,lang_JavaScript,lang_Python,cat_Buffer Overflow,cat_Command Injection,cat_Hardcoded Credentials,cat_Information Disclosure,cat_Insecure Data Transmission,cat_Insecure RPC,cat_Integer Overflow,cat_Path Traversal,cat_Private Key Exposure,cat_Race Condition,cat_SQL Injection,cat_Unchecked Return Value,cat_Use After Free,cat_Weak Cryptography
"const [, releaseDate] = headingRegex.exec(versionChangeLog)",bin/create-docs-pr.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"  // Iterate over all past releases to find the version we want
  const versionChangeLog = sections.find((section) => section.startsWith(version))
  // e.g. v7.1.2 (2021-02-24)\n\n",59,1,0,0,0,0,0,0,180,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"exec(command, (err, stdout) => {",bin/git-commands.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"function execAsPromise(command) {
  return new Promise((resolve, reject) => {
    console.log(`Executing: '${command}'`)",32,1,0,0,0,0,0,0,120,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"exec(command, (err, stdout) => {",bin/npm-commands.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"function execAsPromise(command) {
  return new Promise((resolve, reject) => {
    console.log(`Executing: '${command}'`)",32,1,0,0,0,0,0,0,120,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'insertDistributedTraceHeaders called on headers object that already contains ' +,lib/transaction/index.js,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,1,"const TRACE_CONTEXT_PARENT_HEADER = 'traceparent'
const TRACE_CONTEXT_STATE_HEADER = 'tracestate'
const NEWRELIC_TRACE_HEADER = 'newrelic'",81,0,1,0,0,0,0,0,138,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
const regionMatch = /^(.+?)x/.exec(licenseKey),lib/collector/key-parser.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1," */

'use strict'",46,1,0,0,1,0,0,0,17,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const match = TRACE_PARENT_REGEX.exec(traceParent),lib/otel/trace-propagator.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1," *     (01 = sampled, 00 = not sampled).
 *     for example: '{version}-{traceId}-{spanId}-{sampleDecision}'
 *     For more information see {@link https://www.w3.org/TR/trace-context/}",50,1,0,0,0,0,0,0,185,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"shim.record(childProcess, methods, function recordExec(shim, fn, name) {",lib/instrumentation/core/child_process.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"    return false
  }
",72,1,0,0,0,0,0,0,21,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const matches = urlReg.exec(queueUrl),lib/instrumentation/aws-sdk/v3/sqs.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"  })
}
",37,1,0,0,0,0,0,0,7,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const line = containerLine.exec(data),lib/utilization/docker-info.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1," * @param {Function} callback function to call when done
 * @param {object} [logger] internal logger instance
 */",37,1,0,0,0,0,0,0,113,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const match = /(?:^|[^0-9a-f])([0-9a-f]{64})(?:[^0-9a-f]|$)/.exec(cpuGroup),lib/utilization/docker-info.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"      return callback(null)
    }
",75,1,0,0,0,0,0,0,34,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const queryMatch = this.operationPattern.exec(sql),lib/db/statement-matcher.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"  this.operationPattern.lastIndex = 0
  this.matcher.lastIndex = 0
  CLEANER.lastIndex = 0",50,1,0,0,0,0,0,0,90,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const cleanerMatch = CLEANER.exec(collection),lib/db/statement-matcher.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"    // If the cleaner can match this collection, pull out the cleaned up names
    // from there. The spec doesn't want the database names in the collection
    // name, but for legacy reasons we keep it.",45,1,0,0,0,0,0,0,204,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const match = /^\s*use[^\w`]+([\w$\u0080-\uFFFF]+|`[^`]+`)[\s;]*$/i.exec(sql),lib/db/utils.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"  // http://dev.mysql.com/doc/refman/5.7/en/identifiers.html

  // The lint rule being suppressed here has been evaluated, and it has been",77,1,0,0,0,0,0,0,138,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"/^[^\S]*?select\b[\s\S]+?\bfrom[\s\n\r\[\(]+([^\]\s\n\r,)(;]*)/gim",lib/db/query-parsers/sql.js,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,1,"
/* eslint-disable no-useless-escape, sonarjs/slow-regex, sonarjs/duplicates-in-character-class */
const OPERATIONS = [",66,0,1,0,0,0,0,0,119,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"/^[^\S]*?insert(?:[^\S]+ignore)?[^\S]+into[^\S]+([^\s\n\r(,;]+)/gim",lib/db/query-parsers/sql.js,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,1,"    /^[^\S]*?select\b[\s\S]+?\bfrom[\s\n\r\[\(]+([^\]\s\n\r,)(;]*)/gim
  ),
  new StatementMatcher('update', /^[^\S]*?update[^\S]+?([^\s\n\r,;]+)/gim),",67,0,1,0,0,0,0,0,151,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"after: function afterExec({ shim, error }) {",lib/shim/webframework-shim/middleware.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"      name: segmentName,
      callback: nextWrapper,
      parent: txInfo.segmentStack[txInfo.segmentStack.length - 1],",44,1,0,0,0,0,0,0,120,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"after: function afterExec({ shim, error, result }) {",lib/shim/webframework-shim/middleware.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,1,"      parent: txInfo.segmentStack[txInfo.segmentStack.length - 1],
      promise: spec.promise,
      callback: nextWrapper,",52,1,0,0,0,0,0,0,124,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
await exec('prisma generate'),test/versioned/prisma/setup.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,0,"  process.env.DATABASE_URL = getPostgresUrl()
  const { version } = require('@prisma/client/package.json')
  // install CLI globally with proper version so the client package can be generated and setup accordingly",29,1,0,0,0,0,1,0,213,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
await exec('prisma migrate reset --force'),test/versioned/prisma/setup.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,0,"  const { version } = require('@prisma/client/package.json')
  // install CLI globally with proper version so the client package can be generated and setup accordingly
  // If this was locally installed, it would get stomped on.",42,1,0,0,0,0,1,0,228,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"await exec('npx nest build', { cwd: APP_DIR })",test/versioned/nestjs/setup.js,Command Injection,CRITICAL,CWE-78,0.8,JavaScript,NewRelic-nodejs,0,"  for (const fname of ['main.ts', 'app.controller.ts']) {
    await fsPromises.copyFile(`${PATCH_DIR}/${fname}`, `${APP_DIR}/src/${fname}`)
  }",46,1,0,0,0,0,1,0,143,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
const qs = querystring.decode(req.url.slice(req.url.indexOf('?') + 1)),test/lib/test-collector.js,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,0,"    this.#server = https.createServer({
      key: this.#cert.privateKey,
      cert: this.#cert.certificate",70,0,0,0,0,0,1,0,108,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"""sql"": ""INSERT INTO X VALUES(1, 23456, 123.456, 99+100)"",",test/lib/cross_agent_tests/sql_obfuscation/sql_obfuscation.json,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,0,"    ],
    ""sql"": ""SELECT c11.col1, c22.col2 FROM table c11, table c22 WHERE value='nothing'""
  },",57,0,1,0,0,0,1,0,98,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"""INSERT INTO X VALUES(?, ?, ?, ?+?)"",",test/lib/cross_agent_tests/sql_obfuscation/sql_obfuscation.json,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,0,"  },
  {
    ""name"": ""numeric_literals"",",37,0,1,0,0,0,1,0,40,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"""INSERT INTO X VALUES(?, ?, ?.?, ?+?)""",test/lib/cross_agent_tests/sql_obfuscation/sql_obfuscation.json,SQL Injection,HIGH,CWE-89,0.6,JavaScript,NewRelic-nodejs,0,"  {
    ""name"": ""numeric_literals"",
    ""sql"": ""INSERT INTO X VALUES(1, 23456, 123.456, 99+100)"",",38,0,1,0,0,0,1,0,97,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"""sql"": ""select * from users where user = 'user1\\' password = 'hunter 2' -- ->don't count this quote"",",test/lib/cross_agent_tests/sql_obfuscation/sql_obfuscation.json,Hardcoded Credentials,CRITICAL,CWE-798,0.9,JavaScript,NewRelic-nodejs,0,"      ""sqlite""
    ]
  },",102,0,1,0,1,0,1,0,25,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
const md5sum = crypto.createHash('md5'),lib/util/hashes.js,Weak Cryptography,MEDIUM,CWE-327,0.6,JavaScript,NewRelic-nodejs,0,"  return str.substring(str.length - 8)
}
",39,0,0,0,0,0,0,0,41,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
REPO_ENDPOINT: ${{ github.event.inputs.staging == 'true' && 'http://nr-downloads-ohai-staging.s3-website-us-east-1.amazonaws.com/infrastructure_agent' ||  'https://download.newrelic.com/infrastructure_agent'  }},.github/workflows/molecule_packaging_tag.yml,Insecure Data Transmission,HIGH,CWE-319,0.8,Go,NewRelic-infrastructure,1,"jobs:
  molecule-packaging-tests:
    uses: ./.github/workflows/component_molecule_packaging.yml",211,0,0,0,0,0,0,0,96,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"return cyberArkExecCommand(g.cfg.CLI, ""GetPassword"", ""-p"", ""AppDescs.AppID=""+g.cfg.AppID, ""-p"", ""Query=Safe=""+g.cfg.Safe+"";Folder=""+g.cfg.Folder+"";Object=""+g.cfg.Object, ""-o"", ""Password"")",pkg/databind/internal/secrets/cyberarkcli_exec_unix.go,SQL Injection,HIGH,CWE-89,0.7,Go,NewRelic-infrastructure,1,"package secrets

import ""os/exec""",187,1,0,0,1,0,0,0,33,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"return cyberArkExecCommand(g.cfg.CLI, ""GetPassword"", ""/p"", ""AppDescs.AppID=""+g.cfg.AppID, ""/p"", ""Query=Safe=""+g.cfg.Safe+"";Folder=""+g.cfg.Folder+"";Object=""+g.cfg.Object, ""/o"", ""Password"")",pkg/databind/internal/secrets/cyberarkcli_exec_windows.go,SQL Injection,HIGH,CWE-89,0.7,Go,NewRelic-infrastructure,1,"package secrets

import ""os/exec""",187,1,0,0,1,0,0,0,33,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"DisableSSL     bool   `yaml:""disableSSL""`",pkg/databind/internal/secrets/kms.go,Insecure Data Transmission,HIGH,CWE-319,0.9,Go,NewRelic-infrastructure,1,"	HTTP           *http
	CredentialFile string `yaml:""credential_file""`
	ConfigFile     string `yaml:""config_file""`",41,0,0,0,0,0,0,0,113,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"tlog.Debug(""Adding credentials file."")",pkg/databind/internal/secrets/kms.go,Information Disclosure,MEDIUM,CWE-200,0.6,Go,NewRelic-infrastructure,1,"
	var err error
	var configLoadOptions []func(*config.LoadOptions) error",38,0,0,0,0,0,0,0,72,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
if g.cfg.DisableSSL {,pkg/databind/internal/secrets/kms.go,Insecure Data Transmission,HIGH,CWE-319,0.8,Go,NewRelic-infrastructure,1,"
	kmsClient := kms.NewFromConfig(cfg, func(o *kms.Options) {
		if g.cfg.Endpoint != """" {",21,0,0,0,0,0,0,0,88,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"cfgLogger.WithField(""filePath"", l.File).Warn(""Error while reading file path."" + err.Error())",pkg/integrations/v4/logs/cfg.go,Path Traversal,HIGH,CWE-22,0.6,Go,NewRelic-infrastructure,1,"	if l.File == """" {
		return 0
	}",92,0,0,0,0,0,0,0,32,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"""text"": "":rotating_light: Hi CAOS (@hero), critical or high vulnerabilities found, see: https://github.com/newrelic/infrastructure-agent/security/code-scanning?query=is%3Aopen+branch%3Amaster+tool%3ATrivy :rotating_light:""",.github/workflows/component_trivy.yml,SQL Injection,HIGH,CWE-89,0.7,Go,NewRelic-infrastructure,0,"        uses: slackapi/slack-github-action@v1.22.0
        with:
          # This data can be any valid JSON from a previous step in the GitHub Action",222,0,0,0,0,0,0,0,150,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
