id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,line_count,function_count,external_calls,require_statements,has_payable,has_external,uses_msg_sender,uses_block_timestamp,code_length
sc_timestamp_dependence_21,timestamp_dependence,Medium,MakerDAO,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",72035.42,Medium timestamp_dependence in MakerDAO Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_22,timestamp_dependence,Medium,Curve,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",48174.19,Medium timestamp_dependence in Curve ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_23,timestamp_dependence,Medium,MakerDAO,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",34301.8,Medium timestamp_dependence in MakerDAO ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_24,timestamp_dependence,Medium,Aave,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",63887.15,Medium timestamp_dependence in Aave DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_25,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",64824.53,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_26,timestamp_dependence,Medium,Aave,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",61457.58,Medium timestamp_dependence in Aave Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_27,timestamp_dependence,Medium,Curve,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",45167.06,Medium timestamp_dependence in Curve ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_28,timestamp_dependence,Medium,SushiSwap,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",38233.9,Medium timestamp_dependence in SushiSwap Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_29,timestamp_dependence,Medium,Uniswap,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",24060.13,Medium timestamp_dependence in Uniswap Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_30,timestamp_dependence,Medium,Aave,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",49082.19,Medium timestamp_dependence in Aave Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_31,timestamp_dependence,Medium,Aave,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",49802.53,Medium timestamp_dependence in Aave Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_32,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",75677.72,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_33,timestamp_dependence,Medium,SushiSwap,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",34850.5,Medium timestamp_dependence in SushiSwap Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_34,timestamp_dependence,Medium,Curve,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",78963.41,Medium timestamp_dependence in Curve Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_35,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",20225.85,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_36,timestamp_dependence,Medium,Uniswap,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",22853.7,Medium timestamp_dependence in Uniswap Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_37,timestamp_dependence,Medium,Uniswap,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",51449.74,Medium timestamp_dependence in Uniswap Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_38,timestamp_dependence,Medium,Curve,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",26353.06,Medium timestamp_dependence in Curve Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_39,timestamp_dependence,Medium,Compound,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",33157.89,Medium timestamp_dependence in Compound ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_40,timestamp_dependence,Medium,Aave,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",65875.67,Medium timestamp_dependence in Aave ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_41,timestamp_dependence,Medium,Compound,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",24464.72,Medium timestamp_dependence in Compound ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_42,timestamp_dependence,Medium,Compound,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",74055.82,Medium timestamp_dependence in Compound Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_43,timestamp_dependence,Medium,Uniswap,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",64529.36,Medium timestamp_dependence in Uniswap Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_44,timestamp_dependence,Medium,SushiSwap,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",32740.17,Medium timestamp_dependence in SushiSwap Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_45,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",26535.81,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_46,timestamp_dependence,Medium,MakerDAO,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",69140.96,Medium timestamp_dependence in MakerDAO Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_47,timestamp_dependence,Medium,Aave,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",38178.02,Medium timestamp_dependence in Aave ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_48,timestamp_dependence,Medium,Curve,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",36544.2,Medium timestamp_dependence in Curve Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_49,timestamp_dependence,Medium,MakerDAO,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",68153.85,Medium timestamp_dependence in MakerDAO Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_50,timestamp_dependence,Medium,Curve,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",63742.17,Medium timestamp_dependence in Curve Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_51,timestamp_dependence,Medium,Uniswap,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",49000.79,Medium timestamp_dependence in Uniswap Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_52,timestamp_dependence,Medium,SushiSwap,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",77978.06,Medium timestamp_dependence in SushiSwap ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_53,timestamp_dependence,Medium,Aave,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",46322.49,Medium timestamp_dependence in Aave Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_54,timestamp_dependence,Medium,Uniswap,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",51846.16,Medium timestamp_dependence in Uniswap Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_55,timestamp_dependence,Medium,Uniswap,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",61244.35,Medium timestamp_dependence in Uniswap Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_56,timestamp_dependence,Medium,Curve,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",67409.46,Medium timestamp_dependence in Curve Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_57,timestamp_dependence,Medium,MakerDAO,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",49677.15,Medium timestamp_dependence in MakerDAO ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_58,timestamp_dependence,Medium,MakerDAO,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",39771.05,Medium timestamp_dependence in MakerDAO DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_59,timestamp_dependence,Medium,Uniswap,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",53399.48,Medium timestamp_dependence in Uniswap ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_60,timestamp_dependence,Medium,Aave,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",76705.3,Medium timestamp_dependence in Aave Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_61,timestamp_dependence,Medium,Aave,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",76388.49,Medium timestamp_dependence in Aave Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_62,timestamp_dependence,Medium,Aave,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",52726.11,Medium timestamp_dependence in Aave Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_63,timestamp_dependence,Medium,Curve,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",64329.99,Medium timestamp_dependence in Curve DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_64,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",67873.14,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_65,timestamp_dependence,Medium,Compound,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",63188.36,Medium timestamp_dependence in Compound DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_66,timestamp_dependence,Medium,Compound,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",57964.24,Medium timestamp_dependence in Compound DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_67,timestamp_dependence,Medium,Aave,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",67555.87,Medium timestamp_dependence in Aave DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_68,timestamp_dependence,Medium,Uniswap,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",27398.39,Medium timestamp_dependence in Uniswap Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_69,timestamp_dependence,Medium,Aave,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",29197.43,Medium timestamp_dependence in Aave Vault,7,1,1,1,1,1,1,1,190
